2015_00695.jpg,128,318,210,389,Boat
2015_00695.jpg,175,296,230,329,Boat
2015_00695.jpg,196,273,231,300,Boat
2015_00695.jpg,213,245,259,285,Boat
2015_00695.jpg,246,229,263,248,Boat
2015_00695.jpg,538,272,623,314,Boat
2015_00695.jpg,405,216,443,249,Boat
2015_00695.jpg,361,215,396,235,Boat
2015_00788.jpg,220,239,305,299,Boat
2015_00788.jpg,271,113,310,200,Boat
2015_00788.jpg,233,235,261,272,People
2015_00788.jpg,270,238,298,275,People
2015_00715.jpg,137,139,273,243,Boat
2015_00715.jpg,305,157,501,235,Boat
2015_00715.jpg,228,245,273,307,Chair
2015_00715.jpg,269,250,321,313,Chair
2015_00715.jpg,309,238,339,282,Chair
2015_00715.jpg,351,238,397,310,Chair
2015_00715.jpg,395,238,438,301,Chair
2015_00715.jpg,429,234,458,292,Chair
2015_00715.jpg,460,229,498,287,Chair
2015_00715.jpg,284,206,311,256,People
2015_00715.jpg,395,214,430,289,People
2015_00715.jpg,273,232,315,290,People
2015_00715.jpg,236,234,279,298,People
2015_00715.jpg,2,217,69,265,Boat
2015_00763.jpg,329,121,491,239,Boat
2015_00763.jpg,181,124,197,167,People
2015_00763.jpg,159,176,202,234,Table
2015_00763.jpg,176,192,209,238,Chair
2015_00763.jpg,146,249,214,334,Chair
2015_00849.jpg,216,234,311,287,Boat
2015_00881.jpg,620,352,768,488,Boat
2015_00881.jpg,230,329,334,439,Boat
2015_00881.jpg,886,393,1019,444,Boat
2015_00791.jpg,9,84,108,180,Boat
2015_00791.jpg,3,253,142,371,Table
2015_00791.jpg,52,266,355,373,Chair
2015_00653.jpg,94,141,251,196,Boat
2015_00779.jpg,254,34,380,259,Boat
2015_00779.jpg,371,17,492,280,Boat
2015_00779.jpg,3,167,259,295,Boat
2015_00760.jpg,133,287,252,324,Boat
2015_00760.jpg,307,281,387,316,Boat
2015_00760.jpg,5,267,95,306,Boat
2015_00760.jpg,166,264,197,298,People
2015_00857.jpg,52,250,172,283,Boat
2015_00857.jpg,265,250,347,276,Boat
2015_00857.jpg,326,236,367,256,Car
2015_00749.jpg,105,31,380,234,Boat
2015_00731.jpg,308,224,341,256,Boat
2015_00731.jpg,368,204,416,247,Boat
2015_00731.jpg,232,261,298,305,Boat
2015_00731.jpg,124,293,257,388,Boat
2015_00731.jpg,403,252,472,318,Boat
2015_00731.jpg,426,314,532,408,Boat
2015_00731.jpg,440,205,456,236,People
2015_00731.jpg,464,207,480,246,People
2015_00731.jpg,483,202,501,236,People
2015_00674.jpg,234,200,387,247,Boat
2015_00765.jpg,370,304,535,406,Boat
2015_00770.jpg,30,313,169,407,Boat
2015_00770.jpg,202,283,259,323,Boat
2015_00770.jpg,257,233,298,277,Boat
2015_00770.jpg,153,235,167,267,People
2015_00770.jpg,214,228,226,254,People
2015_00699.jpg,12,55,167,395,Boat
2015_00789.jpg,138,82,246,267,Boat
2015_00698.jpg,73,237,166,311,Boat
2015_00766.jpg,52,241,192,314,Boat
2015_00861.jpg,163,50,382,218,Boat
2015_00861.jpg,244,84,332,160,People
2015_00803.jpg,239,252,450,325,Boat
